id,screen_name,year,xinzuo,followers_count,friends_count,gender,location,mbrank,verified,verified_type
7863,-橘森森-,-1,处女座,2003,958,f,上海,6,True,0
7864,Restartxj_Su32,90,天蝎座,78,969,f,江苏,5,False,-1
7865,沃枕不杏,00,天蝎座,74,350,f,广东,4,False,-1
7866,第5次盐析,-1,射手座,1405,292,f,湖北,6,True,0
7867,好困啊好困好困啊,-1,白羊座,1241,736,f,北京,7,True,0
7868,Stargazer巜,90,射手座,256,1069,f,辽宁,7,False,-1
7869,Plastic_Hearts,90,狮子座,1231,761,f,湖北,8,True,0
7870,萌祺祺是酒窝妹,00,摩羯座,1424,354,f,上海,0,False,220
7871,领导经理在天堂,00,天蝎座,132,620,m,广东,1,False,-1
7872,Liu无与伦比,-1,双鱼座,461,460,m,山西,4,False,-1
7873,灰姑娘夜奔,-1,天秤座,215,55,m,广东,0,False,-1
7874,鳄鱼冻干,90,水瓶座,75,59,m,浙江,3,False,-1
7875,W造梦女孩玖某,-1,水瓶座,462,454,f,湖南,4,False,-1
7876,我老板就是左冷禅,-1,天蝎座,1153,23,f,吉林,6,False,-1
7877,Ryouteki,90,水瓶座,984,417,f,上海,7,False,-1
7878,瘦到100斤改名称,90,狮子座,117,505,f,河南,1,False,-1
7879,凯西吹走了,90,金牛座,730,213,f,上海,7,True,0
7880,Tofu-_-,-1,狮子座,60,351,f,辽宁,4,True,0
7881,K女士要努力赚钱,-1,白羊座,447,424,f,广东,7,False,-1
7882,花间意意意,-1,天秤座,1057,541,f,广西,8,True,0
7883,邓昌鸿本人,00,射手座,1,51,m,北京,0,False,-1
7884,泽么肥四,90,巨蟹座,281,331,f,内蒙古,6,False,220
7885,我和床99,00,白羊座,5,323,f,重庆,0,False,-1
7886,放开我得小奥奥,-1,天蝎座,159,215,f,山东,6,True,0
7887,生生穗_,-1,摩羯座,205,191,f,湖南,3,False,-1
7888,土锅炖圭次方,-1,摩羯座,357,907,f,河北,6,False,-1
7889,贺知书吱吱,00,巨蟹座,67,46,m,贵州,1,False,-1
7890,11大碗吃饭,90,狮子座,308,283,f,湖北,1,False,-1
7891,你与青山皆甜,00,天蝎座,241,609,f,湖南,6,True,0
7892,Scorpiov,90,天蝎座,233,336,f,北京,2,False,-1
7893,赛博海豹马卡龙,-1,狮子座,156,557,f,四川,6,True,0
7894,雾都雾里七个bua_,90,天秤座,69,25,f,海南,1,False,-1
7895,至尊憨憨,-1,双子座,64,90,f,湖南,2,False,-1
7896,纵情,00,金牛座,10150,150,f,重庆,7,True,0
7897,归零高不是龟苓膏,00,狮子座,334,3558,f,陕西,1,True,0
7898,江湖菜菜,-1,天蝎座,169,441,f,重庆,0,False,-1
7899,三舞吖sunny,-1,双鱼座,93,548,f,辽宁,2,True,0
7900,Gmary微博,80,射手座,484,2478,f,北京,1,False,-1
7901,明明是梦,80,处女座,23944,449,f,上海,7,True,0
7902,叮当棒吹饼,00,处女座,1,23,f,山西,0,False,-1
7903,-芝士分子_,00,水瓶座,106,1400,m,北京,6,False,-1
7904,一生信仰Lelouch,00,天蝎座,26,99,m,江苏,0,False,-1
7905,冰河大侠sword,00,摩羯座,124,192,f,上海,1,False,-1
7906,spark我是传奇,90,狮子座,121,327,m,上海,1,False,-1
7907,素质很高从来不骂人,90,天蝎座,14,316,f,四川,5,False,-1
7908,锤锤小羊_纠结但脑热版,-1,射手座,147,433,f,北京,5,False,-1
7909,i3九yu,00,水瓶座,285,277,f,黑龙江,5,True,0
7910,kazatooo,00,巨蟹座,218,242,f,吉林,1,False,-1
7911,福宝的爱宝乐园,-1,水瓶座,158,958,f,广西,5,False,-1
7912,A1女明星,00,双鱼座,20,313,f,天津,1,False,-1
7913,愛芽芽的日常,00,巨蟹座,3,6,f,北京,0,False,-1
7914,plainash,80,处女座,1140,115,f,上海,2,False,-1
7915,PAPA發發发,-1,天蝎座,352,538,f,天津,6,False,-1
7916,PURPLEvkim,00,双鱼座,28,1164,f,江苏,5,False,-1
7917,幸阪秣里乃,90,巨蟹座,1216,1063,f,湖南,6,False,-1
7918,每天都要开心的刘哈哈,00,白羊座,288,677,f,上海,6,False,-1
7919,如果能重来我要选重开,90,巨蟹座,7417,366,f,北京,7,False,-1
7920,月露暝笛,-1,天蝎座,85,104,f,河北,2,False,-1
7921,荒谬学,00,摩羯座,152,403,m,内蒙古,4,False,-1
7922,大阪丸丸,80,双子座,135,98,m,上海,5,False,-1
7923,塞疏西,00,白羊座,16,292,f,广东,0,False,-1
7924,我广陵王要誓死守护刘辩,-1,天秤座,40,218,f,北京,0,False,-1
7925,一棵绿漱,90,天秤座,265,744,f,河南,7,False,-1
7926,小觉Kaku,90,双鱼座,2059,900,f,上海,7,True,0
7927,是鹤球球球啊,00,巨蟹座,51,378,f,重庆,0,False,-1
7928,积攒能量中,00,天蝎座,6,42,m,广东,1,False,-1
7929,很懒得喜洋洋,90,射手座,2,174,f,江苏,0,False,-1
7930,迦南也也,90,处女座,144,698,f,海南,6,False,-1
7931,欣晗褑,-1,白羊座,31,168,f,山西,5,False,-1
7932,阿雨嘚吧嘚,-1,天蝎座,216,530,f,辽宁,6,True,0
7933,氮泵也加冰,00,水瓶座,160,1151,f,黑龙江,4,True,0
7934,水墨涟华,00,天蝎座,603,658,f,广西,5,True,0
7935,A_LJin,-1,水瓶座,144,455,f,福建,0,False,-1
7936,镜良天,-1,狮子座,41,68,f,江苏,1,False,-1
7937,ArinaPan,90,白羊座,459,868,f,广东,0,False,-1
7938,躲在云朵里hhh,-1,双子座,52,227,f,广东,1,False,-1
7939,鱼泡不惹女朋友生气,00,双鱼座,107,387,f,河北,1,False,-1
7940,story记录,90,射手座,2,42,m,陕西,0,False,-1
7941,HZW的小迷妹,90,水瓶座,800,1551,f,广东,1,False,-1
7942,大野丸上钓鲷鱼,-1,双子座,229,518,f,广东,7,False,-1
7943,BlingKang,-1,水瓶座,997,238,f,黑龙江,6,True,0
7944,青柠一片ting35,00,摩羯座,1066,215,f,广东,5,True,0
7945,荆樱剔透荆天杨悦,-1,射手座,144,584,m,广东,5,True,0
7946,淑Susie,-1,白羊座,66,628,f,广东,1,False,-1
7947,陪白起度過漫長歲月,90,狮子座,203,112,f,四川,1,True,0
7948,莓莓张张包_,-1,狮子座,1037,115,f,河南,4,False,-1
7949,云微其姝,-1,金牛座,133,696,f,安徽,3,True,0
7950,mengsihang,90,天秤座,1,293,f,上海,0,False,-1
7951,鲨鱼萝卜头_,-1,狮子座,53,916,f,北京,0,False,-1
7952,川平大叔的拉面,60,水瓶座,273,409,f,辽宁,5,True,0
7953,修勾就是酷狗,00,双子座,3,50,f,河南,0,False,-1
7954,罗熙是我宝贝,90,双子座,928,163,f,山东,4,True,0
7955,predatorrs,90,处女座,791,1294,f,江苏,6,False,-1
7956,Xenia_妍,00,摩羯座,40,422,f,上海,2,False,-1
7957,行水__,-1,处女座,48,494,f,云南,2,False,-1
7958,P90喵之萌杀,90,双鱼座,117,252,m,河北,1,False,-1
7959,意面之后是南瓜派,90,狮子座,476,1156,f,河南,5,False,-1
7960,旧时光里的柠檬K,-1,白羊座,213,129,f,广东,6,False,-1
7961,只剩下猹雨子了,00,天秤座,191,1144,f,浙江,2,False,-1
7962,胖胖饿了吗,-1,天蝎座,123,690,f,上海,0,False,-1
7963,小砚不打烊,00,巨蟹座,6,114,f,四川,1,False,-1
7964,八十里引鶴,-1,白羊座,2075,1613,f,北京,7,True,0
7965,暴躁的花椰菜a,-1,白羊座,210,661,f,河北,1,True,0
7966,-Iyashiteru-,90,狮子座,987,934,f,广东,6,False,-1
7967,胡颜乱羽3104,90,双子座,78,170,f,湖南,6,False,-1
7968,高垣菜菜子,90,摩羯座,1179,1407,f,上海,7,False,-1
7969,故意不上钩的楚浅歌yo,-1,射手座,922,345,f,山西,1,True,0
7970,宁-墨-,90,金牛座,80,1560,f,北京,8,True,0
7971,213寝室室长,-1,天蝎座,586,487,f,重庆,7,False,-1
7972,我改名字等不到明天,-1,射手座,8,119,f,广东,2,False,-1
7973,梅森茶,00,天蝎座,81,313,f,山东,1,False,-1
7974,Ayuanza,90,处女座,1,26,m,四川,0,False,-1
7975,qlte是咖喱虾,90,摩羯座,616,297,m,重庆,1,True,0
7976,煎饼倆薄脆_,00,摩羯座,107,529,f,北京,1,False,-1
7977,啊康Koun_,90,狮子座,70,440,m,广东,1,False,-1
7978,忆-暮归---后遗症版,20,白羊座,1411,516,f,上海,5,True,0
7979,jialuo磕的cp都能成真,70,摩羯座,22,208,f,内蒙古,0,False,-1
7980,马良的蜡笔小新,-1,白羊座,407,153,f,四川,3,True,0
7981,千身千面,90,摩羯座,2,58,f,浙江,1,False,-1
7982,阿秋和油画棒,90,狮子座,9473,309,f,湖北,6,True,0
7983,某圈退休老干部,-1,摩羯座,256,713,f,广东,4,False,-1
7984,Estrully,90,金牛座,95,38,f,海南,2,False,-1
7985,茗不爱喝茶,-1,天秤座,127,393,f,广西,1,False,-1
7986,壹條哒黄狗,90,双鱼座,251,207,f,江苏,7,False,-1
7987,我开了会员的,-1,天秤座,1,53,m,广东,2,False,-1
7988,ManUtd小田,80,射手座,589,435,m,辽宁,6,False,-1
7989,樱野润一-搞钱第一,90,金牛座,641,363,f,浙江,7,True,0
7990,总之来一碗归零膏,90,白羊座,405,503,f,江苏,4,True,0
7991,在期望着什么,-1,狮子座,145,1417,f,河南,1,False,-1
7992,开心开心哇哦,00,天秤座,22,46,m,山东,1,False,-1
7993,前_三格君,-1,射手座,3,184,f,四川,2,False,-1
7994,不与傻瓜论断长pu,90,双子座,337,1823,m,山西,0,False,-1
7995,笨蛋liu,90,水瓶座,86,482,m,上海,0,False,-1
7996,卫妙有,20,摩羯座,286,452,m,江苏,6,False,-1
7997,conan9,-1,巨蟹座,4317,879,m,上海,1,False,220
7998,减肥让她吃,-1,水瓶座,1455,354,f,浙江,3,True,0
7999,馥芮冰茶,-1,处女座,66,76,f,湖南,4,False,-1
8000,上帝他爷爷,90,金牛座,748,526,m,四川,4,False,-1
8001,一棵illtree,-1,狮子座,17,405,f,辽宁,0,False,-1
8002,神龍小夏,00,巨蟹座,341,1218,m,广东,6,False,-1
8003,找死的兔子s,90,狮子座,66,295,f,湖北,1,False,-1
8004,爱耶耶的老米,00,水瓶座,177,203,f,重庆,5,True,0
8005,Yuchilm,90,白羊座,37,379,f,山东,0,False,-1
8006,小鱼嗷呜吃鱼丸,00,水瓶座,13,167,f,浙江,0,False,-1
8007,col_ar,-1,狮子座,42,250,f,重庆,5,False,-1
8008,神龍小夏,00,巨蟹座,341,1218,m,广东,6,False,-1
8009,阿拉斯加海湾没有月亮,90,天秤座,167,162,f,贵州,1,False,-1
8010,·深情款款·,-1,天蝎座,643,280,f,河北,6,True,0
8011,-白猫有问题-,-1,巨蟹座,151,78,f,四川,0,False,-1
8012,-漆七-,10,摩羯座,52926,1037,f,北京,7,True,0
8013,我要吃六个桃,90,巨蟹座,44,157,f,天津,0,False,-1
8014,蘸酱子Xy,-1,双子座,451,230,f,广东,2,False,-1
8015,子期非愚,90,双子座,1426,285,f,江苏,6,True,0
8016,邓紫棋齐齐齐齐齐,00,狮子座,19,175,m,重庆,0,False,-1
8017,香菜鱼不香,00,处女座,125,129,f,上海,1,False,-1
8018,夕阳红症候群,00,射手座,204,712,f,湖北,1,False,-1
8019,MOMICAFE289,90,处女座,494,460,f,重庆,5,True,0
8020,某圈退休老干部,-1,摩羯座,256,713,f,广东,4,False,-1
8021,府城大吃猫的胖保镖,90,白羊座,302,393,m,海南,7,False,-1
8022,是Captainnnn,90,天蝎座,372,862,f,上海,8,False,220
8023,朱笔点墨,-1,天蝎座,569,629,f,浙江,6,False,-1
8024,洛今夏__,00,天秤座,22,617,f,广东,0,False,-1
8025,亦夢南柯,00,双子座,425,947,f,北京,6,True,0
8026,边缘1584,-1,射手座,123,925,f,天津,6,False,-1
8027,田田的时光gky,-1,天秤座,306,251,f,上海,6,True,0
8028,今天不吃冰糖士多啤梨,-1,狮子座,26,112,m,广东,3,False,-1
8029,minnie_eeee,-1,天蝎座,3,59,f,四川,1,False,-1
8030,卫视薄荷小胜,90,处女座,1680147,833,m,湖南,7,True,0
8031,发烧的小洁,90,摩羯座,2791,770,f,上海,6,False,-1
8032,嗷一Aoiskr_,-1,射手座,302,375,f,江苏,3,False,-1
8033,香菜鲨瘦_,-1,巨蟹座,347,471,f,北京,2,False,-1
8034,生活过于抽象,90,处女座,29,101,f,北京,1,False,-1
8035,海盐鱻粥,-1,巨蟹座,1131,1363,f,陕西,5,False,-1
8036,鱼跑掉惹,00,射手座,5,18,f,广东,0,False,-1
8037,强混拉胯黄霄雲,00,狮子座,154,354,m,重庆,1,False,-1
8038,佳瑩百科千岁万事如意,-1,水瓶座,1064,474,f,广东,0,False,220
8039,伊昂·月玖,00,摩羯座,220,775,f,山东,6,True,0
8040,孤独时代的夫神,00,天秤座,757,315,m,北京,1,False,-1
8041,小千鬼,-1,天蝎座,65,298,f,北京,6,True,0
8042,林林宝的少奶奶,90,天秤座,135,722,f,河北,1,False,-1
8043,芥子·墨染,00,巨蟹座,4,50,f,广东,0,False,-1
8044,思宸_kano,-1,双子座,164,1089,f,上海,0,False,-1
8045,芒果绵绵冰杀手,-1,天秤座,52,407,f,广东,3,False,-1
8046,不爱吃蘸酱薯条,-1,处女座,5,44,m,上海,0,False,-1
8047,_耳阝,-1,天蝎座,289,329,f,四川,6,False,-1
8048,花不在野_,90,天秤座,21,170,f,湖北,0,False,-1
8049,不不不爱吃柿子w,-1,摩羯座,293,434,f,广西,6,False,-1
8050,你脑子秀dou了,90,巨蟹座,109,379,f,重庆,6,False,-1
8051,公子苏北,00,处女座,96,342,f,江苏,4,True,0
8052,小雅爱颦卿,-1,射手座,645,64,f,广东,5,True,0
8053,没关系萌就好了,-1,双子座,2071,2010,f,广西,4,True,0
8054,郁闷的晶姐,-1,天蝎座,1,46,f,重庆,0,False,-1
8055,李蜡笔的奇妙历险记,90,金牛座,458,470,f,陕西,7,False,-1
8056,暖心Citrus,90,白羊座,8022,229,f,四川,6,True,0
8057,鱼饼食堂,00,狮子座,150,491,f,河南,0,False,-1
8058,她冬天的冬天,-1,水瓶座,991,1422,f,江苏,6,False,-1
8059,常年吐槽,-1,处女座,75,157,f,辽宁,0,False,-1
8060,Wennnnnn63_,90,双子座,246,190,f,重庆,1,False,220
8061,X·解辰七,00,天秤座,1384,752,f,江苏,5,True,0
8062,伽蓝画框,00,射手座,42,292,f,湖北,3,False,-1
8063,阿施是SONE鸭,-1,双子座,1366,380,f,福建,6,True,0
8064,芝士奶盖小熊猫,80,射手座,61,355,f,广东,0,False,-1
8065,leaf829,-1,处女座,193,102,f,广西,2,False,-1
8066,-糯米Kazu,80,双子座,75,369,f,云南,6,False,-1
8067,ranlovz,00,狮子座,39,276,f,江苏,5,False,-1
8068,心碎难民,00,摩羯座,109,320,f,北京,0,False,-1
8069,雨声缠炎夏,-1,金牛座,40,104,f,河南,3,False,-1
8070,小张真的在减肥,90,处女座,1362,676,f,北京,1,False,-1
8071,Jenni与杀殿,-1,处女座,297,326,f,辽宁,7,False,-1
8072,猫儿玲,-1,射手座,195,384,f,湖南,0,False,-1
8073,carrieeel,-1,狮子座,181,536,f,湖北,4,False,-1
8074,今天想田馥甄几次啊,-1,天秤座,129,80,f,云南,3,True,0
8075,你家泽哥,00,金牛座,14,602,f,上海,0,False,-1
8076,李大卷开心万岁,-1,金牛座,907,270,f,广西,1,False,-1
8077,是啊微a,00,摩羯座,89,408,f,广东,0,False,-1
8078,VY-CMa,-1,巨蟹座,716,116,f,江苏,0,False,-1
8079,橘橘远赴青山,00,处女座,12,247,f,海南,0,False,-1
8080,起名天才_,-1,天蝎座,533,93,f,重庆,6,True,0
8081,蝶魂23,-1,天蝎座,83,648,f,北京,5,False,-1
8082,一只可可在左边,90,狮子座,817,646,f,广东,6,True,0
8083,Suger_Blink-6y,00,双鱼座,1111,275,f,河北,6,True,0
8084,可乐不是乐可_,-1,摩羯座,119,342,f,北京,6,False,-1
8085,窒息了我的天哪,00,双子座,6,202,f,广西,0,False,-1
8086,糖炒李子囍,-1,天蝎座,132,195,f,福建,4,False,-1
8087,2什3待,90,摩羯座,105,170,f,云南,1,False,-1
8088,爱上生活的小瞬间,90,狮子座,18,561,m,江苏,1,False,-1
8089,是啊微a,00,摩羯座,89,408,f,广东,0,False,-1
8090,要是有长颈鹿的blingbling就好了,90,水瓶座,138,297,f,江西,0,False,-1
8091,可可进化,-1,金牛座,1922,755,f,陕西,7,True,0
8092,Komorebi_luuu,90,天秤座,350,806,f,北京,3,False,-1
8093,龙虾烩,00,处女座,1542,428,f,浙江,1,True,0
8094,Rukia肉肉,-1,双鱼座,311,115,f,江苏,0,False,-1
8095,陈大金_,-1,摩羯座,361,267,f,广西,1,False,-1
8096,酱汁拌菜,90,射手座,767,634,f,上海,7,False,220
8097,Mu沐年梨花兆硬糖,-1,天秤座,10768,489,f,广东,6,True,0
8098,九分甜choco,-1,狮子座,138,263,f,北京,3,False,-1
8099,Hi咁啱嘅,00,双子座,310,454,m,重庆,3,False,-1
8100,哈利波特骑着扫帚飞___,90,水瓶座,39,133,f,上海,2,False,-1
8101,甜食怪兽_爱抖露赛高,00,射手座,101,117,f,广东,0,False,-1
8102,葵花下落的速度是秒速五厘米,00,狮子座,69,139,f,四川,1,False,-1
8103,橘理森森,-1,双鱼座,622,452,f,上海,7,False,220
8104,睡觉吃饭热爱生活,-1,双鱼座,69,382,f,天津,1,True,0
8105,一只-超大棒骨-,90,天秤座,97,180,f,广西,1,False,-1
8106,不早睡不改名kilo,00,处女座,157,1852,f,上海,1,True,0
8107,香辣一只兔头,-1,摩羯座,116,577,m,湖南,2,False,-1
8108,Sakuno酱不打烊,-1,射手座,806,641,f,山西,6,True,0
8109,给我留个包子,-1,天蝎座,199,237,m,辽宁,0,False,-1
8110,已经娶到式姐de灰,90,双鱼座,981,567,f,安徽,6,False,220
8111,小夕酱在努力哇,00,摩羯座,18,1065,f,江西,0,False,-1
8112,信不信我肖你哦,90,处女座,53,396,f,四川,3,False,-1
8113,梦里花开花落花落花开,90,天秤座,146,157,f,辽宁,1,False,-1
8114,听说名字长长的才会欧,-1,狮子座,73,114,f,浙江,1,False,-1
8115,SEVEN久_09,00,天秤座,373,3922,f,北京,6,False,-1
8116,___三文鱼___,90,天蝎座,1,15,m,辽宁,0,False,-1
8117,你de阿离,00,白羊座,268,564,f,广东,0,False,-1
8118,小慌不方呀,90,双子座,205,597,f,北京,1,False,-1
8119,一般社员HAKU,90,狮子座,499,585,m,四川,6,False,-1
8120,重生之唐诗逸马上嫁给我,-1,水瓶座,122,114,f,浙江,4,True,0
8121,usuallyskt,-1,天秤座,65,530,f,浙江,4,False,220
8122,星星会发光yaaa,90,狮子座,135,73,f,山东,0,False,-1
8123,不愿意透露姓名的小小路人,00,双子座,16,102,f,黑龙江,1,False,-1
8124,多加皮蛋少加粥,90,狮子座,14,46,f,青海,0,False,-1
8125,小芋咸咸,10,双鱼座,45,139,f,福建,1,False,-1
8126,幸福的小胖圆,90,巨蟹座,108,836,f,河南,2,False,-1
8127,雨夜七林,00,双鱼座,1,26,m,甘肃,0,False,-1
8128,重生之莪是镚铁钕铜,90,天秤座,4345,618,f,湖北,5,True,0
8129,今天老爷一点点了吗,-1,巨蟹座,2851,349,f,上海,4,True,0
8130,五六七月天,00,天蝎座,27,159,f,安徽,0,False,-1
8131,积极冀,10,金牛座,3,29,m,陕西,0,False,-1
8132,MonicaS_,90,天蝎座,74,247,f,天津,3,False,-1
8133,海鱼夹子吖吖吖吖,00,摩羯座,267,828,f,江苏,1,False,-1
8134,栀子捎枝头,00,天秤座,785,516,f,江苏,6,True,0
8135,修吾Ark,90,双子座,11965,681,m,海南,7,True,0
8136,幼稚1幼稚,90,双子座,210,651,f,四川,1,False,-1
8137,ww瞳影,-1,狮子座,468,512,f,重庆,6,True,0
8138,鱼藻__,90,白羊座,309,412,f,广东,4,True,0
8139,xx生活顺利xx,00,狮子座,27,23,f,湖南,2,False,-1
8140,X_To西柚,-1,射手座,28,383,f,安徽,2,False,-1
8141,花路入六一三号溪口,-1,天秤座,81,232,f,江苏,4,False,-1
8142,白夕12138,00,双子座,13,62,f,河北,1,False,-1
8143,月落无季诗,00,天秤座,31913,607,f,黑龙江,5,True,0
8144,大_妖_精_,00,金牛座,117,387,f,天津,1,False,-1
8145,桜彩音_魏夏马激推,-1,天蝎座,1295,478,f,江苏,6,True,0
8146,Cain丷,00,处女座,100,548,f,安徽,2,True,0
8147,折木吃蛋挞0v0,-1,狮子座,83,165,f,重庆,6,False,-1
8148,Hz赫兹_極恶穷凶,-1,处女座,13000,621,m,广东,7,True,0
8149,PreferQi,-1,摩羯座,65,178,f,湖南,1,False,-1
8150,小狗代恋,-1,双鱼座,894,303,f,湖南,7,True,0
8151,只出售浪漫Atopos,90,天秤座,582,313,f,天津,3,False,-1
8152,桃是五彩斑斓的飞禽,-1,白羊座,102,192,f,广东,1,False,-1
8153,虾饼吃了pie,-1,狮子座,431,191,f,云南,6,True,0
8154,Allein25326,00,双鱼座,1,58,m,四川,0,False,-1
8155,躺躺躺躺-,90,水瓶座,68,339,m,河南,6,False,-1
8156,小熊猫天国的马鹿,-1,水瓶座,98,209,f,上海,6,False,-1
8157,Declan家的Hemes,90,狮子座,7,216,m,北京,0,False,-1
8158,冰杨梅好吃吗_,10,天秤座,322,683,f,四川,1,False,-1
8159,v先知v,-1,水瓶座,291,911,f,内蒙古,5,False,-1
8160,偷了一颗星星送给你,00,摩羯座,8,124,f,广东,0,False,-1
8161,我先睡一会儿_,00,天秤座,1357,709,f,广东,7,True,0
8162,千书辞,-1,摩羯座,1423,695,f,山东,7,False,-1
8163,小邪的AD钙,00,摩羯座,91,1592,f,重庆,6,True,0
8164,草莓不洗头,00,摩羯座,118,404,f,广西,0,False,-1
8165,裴裴呸呸培培佩佩,90,天秤座,169,739,f,浙江,6,False,-1
8166,醉灵猫_,-1,巨蟹座,230,899,f,辽宁,6,True,0
8167,六沫尘尘子,-1,射手座,242,197,f,江苏,3,False,220
8168,笺戋戈弋,-1,射手座,21,296,f,四川,0,False,-1
8169,乔乔你要干嘛呀QAQ,90,射手座,1434,808,f,浙江,6,True,0
8170,啃一口笨蛋猪猪,-1,射手座,272,788,f,上海,7,False,-1
8171,Swear丶丿,90,巨蟹座,217,152,m,安徽,3,False,-1
8172,-MoonlightOutside-,-1,处女座,173,217,f,安徽,6,False,-1
8173,NANA_Narciya,-1,金牛座,304,350,f,四川,6,True,0
8174,啤酒鸭喝不了,-1,天蝎座,109,1016,f,北京,1,True,0
8175,霧影·bveing,-1,狮子座,2230,515,f,江西,3,True,0
8176,教令院的大树机关,-1,金牛座,23,47,f,广东,1,False,-1
8177,一位不愿意透露姓名的李国富先生,-1,摩羯座,501,1097,m,江苏,1,True,0
8178,立体异构,00,金牛座,138,284,m,江苏,5,False,-1
8179,为什么又困了_CC,00,射手座,2064,735,f,辽宁,7,True,0
8180,吟月落白,-1,巨蟹座,8090,176,f,浙江,6,True,0
8181,观湖泛海·,20,金牛座,98,79,f,辽宁,5,False,-1
8182,一生无忧666666kk,80,狮子座,34,64,f,辽宁,1,False,-1
8183,帆船小海盗,00,双鱼座,115,70,f,重庆,0,False,-1
8184,忘记过去202312,90,摩羯座,13,85,f,江西,0,False,-1
8185,沧岩岩岩,-1,天秤座,417,322,f,重庆,8,False,-1
8186,木子田木果,90,天秤座,438,133,f,重庆,5,False,-1
8187,玖号玫酒,70,摩羯座,31,350,f,黑龙江,5,False,-1
8188,满怀好风月,10,天秤座,301,374,f,四川,1,False,-1
8189,Nishino南,-1,水瓶座,109,165,m,上海,4,False,-1
8190,一十点十九,20,金牛座,7,261,f,辽宁,0,False,-1
8191,星如雨owo,00,摩羯座,65,142,f,上海,1,False,-1
8192,风霁夜夜,90,天蝎座,84,214,f,福建,4,False,-1
8193,纯爱战神王小乐,90,摩羯座,337,330,f,河北,5,True,0
8194,YoYo_wxyyy,-1,水瓶座,192,235,f,广东,0,False,220
8195,东巷无秋,90,狮子座,29,49,f,内蒙古,2,False,-1
8196,椛木不知道哦,90,双子座,1130,541,m,广西,5,True,0
8197,能量缓释,00,金牛座,20,150,f,吉林,0,False,-1
8198,布袋小妖摇尾巴,00,天秤座,1089,651,f,河南,6,False,-1
8199,CCahs_,-1,射手座,210,127,f,湖南,1,False,-1
8200,垣野笙笙,00,水瓶座,49,139,f,广东,5,False,-1
8201,后藤一鲤,-1,摩羯座,250,492,m,广东,1,False,-1
8202,粉色泥头车,-1,摩羯座,527,485,f,上海,7,False,220
8203,椰奶GiGi,00,天秤座,2384,335,f,黑龙江,6,True,0
8204,楠木家的尘七,90,双鱼座,423,175,f,广东,2,False,-1
8205,Hillwer_,-1,摩羯座,470,429,f,浙江,6,True,0
8206,咲咲_JKD,-1,天蝎座,991,801,f,四川,6,True,0
8207,喵森哲,-1,射手座,1408,84,m,广东,5,False,-1
8208,南溟有斯,-1,水瓶座,149,139,f,河南,1,False,-1
8209,明多多-,-1,金牛座,2781,495,f,北京,7,False,-1
8210,海海人生舵位七,00,水瓶座,1834,505,f,四川,7,True,0
8211,俺是你娘田小草,-1,天蝎座,1406,536,f,北京,6,True,0
8212,今天也是一条咸鱼z,-1,双鱼座,527,346,f,四川,8,True,0
8213,香草樱桃朗姆塔,80,巨蟹座,105203,1096,f,山东,7,True,0
8214,寒熔暖冻,-1,双子座,93,2023,f,浙江,1,False,-1
8215,那遥远的天蓝色的彼岸,90,天秤座,322,414,f,浙江,1,True,0
8216,仙女儿粉,90,狮子座,589,848,f,湖北,6,False,-1
8217,幸运开张ddzj-,-1,金牛座,306,721,f,广东,1,False,-1
8218,一碗甜汤rae,-1,处女座,1141,687,f,浙江,6,False,-1
8219,帅比小上学,-1,双子座,306,3312,f,北京,1,False,-1
8220,墨晰颜菲,90,射手座,75,225,m,内蒙古,7,False,-1
8221,月亮星球制造商,00,天蝎座,1380,704,f,河北,7,False,-1
8222,瘪枣干,-1,金牛座,92,571,f,上海,0,False,-1
8223,杨枝甘露冰冰茶o,00,处女座,346,550,f,上海,2,False,-1
8224,构想赤城号,00,白羊座,190,321,f,广东,2,False,-1
8225,等一下我马上就吃完了,-1,白羊座,14,424,f,上海,1,False,-1
8226,anelfearr,-1,狮子座,376,178,f,浙江,6,False,-1
8227,折竹竹_,-1,天蝎座,211,848,f,广东,1,False,-1
8228,狗不想理你,-1,射手座,126,267,f,福建,2,False,-1
